Date,NO3N,Student_Flag
2/21/2017 21:29,0.195,0
2/21/2017 21:59,0.443,0
2/21/2017 22:29,0.257,0
2/21/2017 22:59,0.11,0
2/21/2017 23:29,0.081,0
2/21/2017 23:59,0.199,0
2/22/2017 0:29,0.074,0
2/22/2017 0:59,0.132,0
2/22/2017 1:29,0.094,0
2/22/2017 1:59,0.093,0
2/22/2017 2:29,0.239,0
2/22/2017 2:59,0.03,0
2/22/2017 3:29,0.125,0
2/22/2017 3:59,0.133,0
2/22/2017 4:29,0.03,0
2/22/2017 4:59,0.145,0
2/22/2017 5:29,0.03,0
2/22/2017 5:59,0.03,0
2/22/2017 6:29,0.03,0
2/22/2017 6:59,0.03,0
2/22/2017 7:29,0.125,0
2/22/2017 7:59,0.114,0
2/22/2017 8:29,0.03,0
2/22/2017 8:59,0.03,0
2/22/2017 9:29,0.167,0
2/22/2017 9:59,0.03,0
2/22/2017 10:29,0.13,0
2/22/2017 10:59,0.12,0
2/22/2017 11:29,0.101,0
2/22/2017 11:59,0.096,0
2/22/2017 12:29,0.081,0
2/22/2017 12:59,0.137,0
2/22/2017 13:29,0.196,0
2/22/2017 13:59,0.155,0
2/22/2017 14:29,0.03,0
2/22/2017 14:59,0.03,0
2/22/2017 15:29,0.03,0
2/22/2017 15:59,0.184,0
2/22/2017 16:29,0.236,0
2/22/2017 16:59,0.209,0
2/22/2017 17:29,0.03,0
2/22/2017 17:59,0.03,0
2/22/2017 18:29,0.066,0
2/22/2017 18:59,0.096,0
2/22/2017 19:29,0.199,0
2/22/2017 19:59,0.206,0
2/22/2017 20:29,0.105,0
2/22/2017 20:59,0.104,0
2/22/2017 21:29,0.07,0
2/22/2017 21:59,0.112,0
2/22/2017 22:29,0.143,0
2/22/2017 22:59,0.134,0
2/22/2017 23:29,0.171,0
2/22/2017 23:59,0.151,0
2/23/2017 0:29,0.127,0
2/23/2017 0:59,0.127,0
2/23/2017 1:29,0.168,0
2/23/2017 1:59,0.139,0
2/23/2017 2:29,0.225,0
2/23/2017 2:59,0.21,0
2/23/2017 3:29,0.16,0
2/23/2017 3:59,0.152,0
2/23/2017 4:29,0.115,0
2/23/2017 4:59,0.123,0
2/23/2017 5:29,0.152,0
2/23/2017 5:59,0.19,0
2/23/2017 6:29,0.174,0
2/23/2017 6:59,0.134,0
2/23/2017 7:29,0.201,0
2/23/2017 7:59,0.211,0
2/23/2017 8:29,0.236,0
2/23/2017 8:59,0.241,0
2/23/2017 9:29,0.218,0
2/23/2017 9:59,0.131,0
2/23/2017 10:29,0.125,0
2/23/2017 10:59,0.184,0
2/23/2017 11:29,0.192,0
2/23/2017 11:59,0.182,0
2/23/2017 12:29,0.186,0
2/23/2017 12:59,0.216,0
2/23/2017 13:29,0.193,0
2/23/2017 13:59,0.37,0
2/23/2017 14:29,0.311,0
2/23/2017 14:59,0.263,0
2/23/2017 15:29,0.238,0
2/23/2017 15:59,0.158,0
2/23/2017 16:29,0.127,0
2/23/2017 16:59,0.198,0
2/23/2017 17:29,0.164,0
2/23/2017 17:59,0.201,0
2/23/2017 18:29,0.354,0
2/23/2017 18:59,0.263,0
2/23/2017 19:29,0.265,0
2/23/2017 19:59,0.259,0
2/23/2017 20:29,0.187,0
2/23/2017 20:59,0.19,0
2/23/2017 21:29,0.262,0
2/23/2017 21:59,0.238,0
2/23/2017 22:29,0.234,0
2/23/2017 22:59,0.279,0
2/23/2017 23:29,0.184,0
2/23/2017 23:59,0.276,0
2/24/2017 0:29,0.304,0
2/24/2017 0:59,0.191,0
2/24/2017 1:29,0.252,0
2/24/2017 1:59,0.265,0
2/24/2017 2:29,0.285,0
2/24/2017 2:59,0.239,0
2/24/2017 3:29,0.226,0
2/24/2017 3:59,0.26,0
2/24/2017 4:29,0.259,0
2/24/2017 4:59,0.233,0
2/24/2017 5:29,0.294,0
2/24/2017 5:59,0.244,0
2/24/2017 6:29,0.291,0
2/24/2017 6:59,0.26,0
2/24/2017 7:29,0.231,0
2/24/2017 7:59,0.198,0
2/24/2017 8:29,0.262,0
2/24/2017 8:59,0.327,0
2/24/2017 9:29,0.271,0
2/24/2017 9:59,0.256,0
2/24/2017 10:29,0.386,0
2/24/2017 10:59,0.347,0
2/24/2017 11:29,0.27,0
2/24/2017 11:59,0.288,0
2/24/2017 12:29,0.429,0
2/24/2017 12:59,0.401,0
2/24/2017 13:29,0.298,0
2/24/2017 13:59,0.221,0
2/24/2017 14:29,0.257,0
2/24/2017 14:59,0.3,0
2/24/2017 15:29,0.176,0
2/24/2017 15:59,0.236,0
2/24/2017 16:29,0.305,0
2/24/2017 16:59,0.454,0
2/24/2017 17:29,0.529,0
2/24/2017 17:59,0.351,0
2/24/2017 18:29,0.31,0
2/24/2017 18:59,0.305,0
2/24/2017 19:29,0.261,0
2/24/2017 19:59,0.369,0
2/24/2017 20:29,0.412,0
2/24/2017 20:59,0.328,0
2/24/2017 21:29,0.312,0
2/24/2017 21:59,0.435,0
2/24/2017 22:29,0.375,0
2/24/2017 22:59,0.429,0
2/24/2017 23:29,0.411,0
2/24/2017 23:59,0.329,0
2/25/2017 0:29,0.404,0
2/25/2017 0:59,0.3,0
2/25/2017 1:29,0.359,0
2/25/2017 1:59,0.458,0
2/25/2017 2:29,0.371,0
2/25/2017 2:59,0.274,0
2/25/2017 3:29,0.143,0
2/25/2017 3:59,0.119,0
2/25/2017 4:29,0.155,0
2/25/2017 4:59,0.03,0
2/25/2017 5:29,0.158,0
2/25/2017 5:59,0.118,0
2/25/2017 6:29,0.105,0
2/25/2017 6:59,0.113,0
2/25/2017 7:29,0.133,0
2/25/2017 7:59,0.085,0
2/25/2017 8:29,0.139,0
2/25/2017 8:59,0.181,0
2/25/2017 9:29,0.03,0
2/25/2017 9:59,0.118,0
2/25/2017 10:29,0.143,0
2/25/2017 10:59,0.129,0
2/25/2017 11:29,0.076,0
2/25/2017 11:59,0.03,0
2/25/2017 12:29,0.078,0
2/25/2017 12:59,0.096,0
2/25/2017 13:29,0.075,0
2/25/2017 13:59,0.03,0
2/25/2017 14:29,0.094,0
2/25/2017 14:59,0.087,0
2/25/2017 15:29,0.243,0
2/25/2017 15:59,0.204,0
2/25/2017 16:29,0.25,0
2/25/2017 16:59,0.091,0
2/25/2017 17:29,0.219,0
2/25/2017 17:59,0.099,0
2/25/2017 18:29,0.148,0
2/25/2017 18:59,0.134,0
2/25/2017 19:29,0.108,0
2/25/2017 19:59,0.106,0
2/25/2017 20:29,0.078,0
2/25/2017 20:59,0.149,0
2/25/2017 21:29,0.03,0
2/25/2017 21:59,0.12,0
2/25/2017 22:29,0.03,0
2/25/2017 22:59,0.086,0
2/25/2017 23:29,0.03,0
2/25/2017 23:59,0.03,0
2/26/2017 0:29,0.116,0
2/26/2017 0:59,0.084,0
2/26/2017 1:29,0.125,0
2/26/2017 1:59,0.072,0
2/26/2017 2:29,0.067,0
2/26/2017 2:59,0.03,0
2/26/2017 3:29,0.03,0
2/26/2017 3:59,0.111,0
2/26/2017 4:29,0.07,0
2/26/2017 4:59,0.132,0
2/26/2017 5:29,0.071,0
2/26/2017 5:59,0.093,0
2/26/2017 6:29,0.03,0
2/26/2017 6:59,0.03,0
2/26/2017 7:29,0.11,0
2/26/2017 7:59,0.098,0
2/26/2017 8:29,0.109,0
2/26/2017 8:59,0.03,0
2/26/2017 9:29,0.03,0
2/26/2017 9:59,0.03,0
2/26/2017 10:29,0.09,0
2/26/2017 10:59,0.101,0
2/26/2017 11:29,0.03,0
2/26/2017 11:59,0.067,0
2/26/2017 12:29,0.077,0
2/26/2017 12:59,0.116,0
2/26/2017 13:29,0.03,0
2/26/2017 13:59,0.03,0
2/26/2017 14:29,0.093,0
2/26/2017 14:59,0.132,0
2/26/2017 15:29,0.161,0
2/26/2017 15:59,0.091,0
2/26/2017 16:29,0.121,0
2/26/2017 16:59,0.138,0
2/26/2017 17:29,0.113,0
2/26/2017 17:59,0.175,0
2/26/2017 18:29,0.093,0
2/26/2017 18:59,0.152,0
2/26/2017 19:29,0.067,0
2/26/2017 19:59,0.03,0
2/26/2017 20:29,0.121,0
2/26/2017 20:59,0.108,0
2/26/2017 21:29,0.12,0
2/26/2017 21:59,0.191,0
2/26/2017 22:29,0.138,0
2/26/2017 22:59,0.094,0
2/26/2017 23:29,0.064,0
2/26/2017 23:59,0.127,0
2/27/2017 0:29,0.098,0
2/27/2017 0:59,0.091,0
2/27/2017 1:29,0.115,0
2/27/2017 1:59,0.129,0
2/27/2017 2:29,0.065,0
2/27/2017 2:59,0.03,0
2/27/2017 3:29,0.159,0
2/27/2017 3:59,0.12,0
2/27/2017 4:29,0.062,0
2/27/2017 4:59,0.075,0
2/27/2017 5:29,0.03,0
2/27/2017 5:59,0.086,0
2/27/2017 6:29,0.03,0
2/27/2017 6:59,0.03,0
2/27/2017 7:29,0.135,0
2/27/2017 7:59,0.07,0
2/27/2017 8:29,0.076,0
2/27/2017 8:59,0.063,0
2/27/2017 9:29,0.03,0
2/27/2017 9:59,0.03,0
2/27/2017 10:29,0.03,0
2/27/2017 10:59,0.11,0
2/27/2017 11:29,0.07,0
2/27/2017 11:59,0.066,0
2/27/2017 12:29,0.094,0
2/27/2017 12:59,0.128,0
2/27/2017 13:29,0.03,0
2/27/2017 13:59,0.075,0
2/27/2017 14:29,0.108,0
2/27/2017 14:59,0.092,0
2/27/2017 15:29,0.095,0
2/27/2017 15:59,0.068,0
2/27/2017 16:29,0.186,0
2/27/2017 16:59,0.18,0
2/27/2017 17:29,0.167,0
2/27/2017 17:59,0.129,0
2/27/2017 18:29,0.03,0
2/27/2017 18:59,0.101,0
2/27/2017 19:29,0.088,0
2/27/2017 19:59,0.03,0
2/27/2017 20:29,0.088,0
2/27/2017 20:59,0.099,0
2/27/2017 21:29,0.083,0
2/27/2017 21:59,0.03,0
2/27/2017 22:29,0.03,0
2/27/2017 22:59,0.03,0
2/27/2017 23:29,0.085,0
2/27/2017 23:59,0.137,0
2/28/2017 0:29,0.114,0
2/28/2017 0:59,0.108,0
2/28/2017 1:29,0.157,0
2/28/2017 1:59,0.181,0
2/28/2017 2:29,0.152,0
2/28/2017 2:59,0.218,0
2/28/2017 3:29,0.191,0
2/28/2017 3:59,0.093,0
2/28/2017 4:29,0.205,0
2/28/2017 4:59,0.086,0
2/28/2017 5:29,0.148,0
2/28/2017 5:59,0.03,0
2/28/2017 6:29,0.079,0
2/28/2017 6:59,0.03,0
2/28/2017 7:29,0.096,0
2/28/2017 7:59,0.08,0
2/28/2017 8:29,0.064,0
2/28/2017 8:59,0.141,0
2/28/2017 9:29,0.075,0
2/28/2017 9:59,0.03,0
2/28/2017 10:29,0.159,0
2/28/2017 10:59,0.072,0
2/28/2017 11:29,0.134,0
2/28/2017 11:59,0.103,0
2/28/2017 12:29,0.138,0
2/28/2017 12:59,0.13,0
2/28/2017 13:29,0.119,0
2/28/2017 13:59,0.158,0
2/28/2017 14:29,0.151,0
2/28/2017 14:59,0.172,0
2/28/2017 15:29,0.218,0
2/28/2017 15:59,0.21,0
2/28/2017 16:29,0.245,0
2/28/2017 16:59,0.303,0
2/28/2017 17:29,0.211,0
2/28/2017 17:59,0.138,0
2/28/2017 18:29,0.139,0
2/28/2017 18:59,0.202,0
2/28/2017 19:29,0.19,0
2/28/2017 19:59,0.197,0
2/28/2017 20:29,0.124,0
2/28/2017 20:59,0.078,0
2/28/2017 21:29,0.128,0
2/28/2017 21:59,0.121,0
2/28/2017 22:29,0.159,0
2/28/2017 22:59,0.188,0
2/28/2017 23:29,0.242,0
2/28/2017 23:59,0.073,0
3/1/2017 0:29,0.135,0
3/1/2017 0:59,0.284,0
3/1/2017 1:29,0.03,0
3/1/2017 1:59,0.154,0
3/1/2017 2:29,0.132,0
3/1/2017 2:59,0.109,0
3/1/2017 3:29,0.174,0
3/1/2017 3:59,0.139,0
3/1/2017 4:29,0.153,0
3/1/2017 4:59,0.134,0
3/1/2017 5:29,0.178,0
3/1/2017 5:59,0.11,0
3/1/2017 6:29,0.168,0
3/1/2017 6:59,0.133,0
3/1/2017 7:29,2.038,1
3/1/2017 7:59,0.5,0
3/1/2017 8:29,0.96,0
3/1/2017 8:59,0.284,0
3/1/2017 9:29,0.357,0
3/1/2017 9:59,0.203,0
3/1/2017 10:29,0.329,0
3/1/2017 10:59,0.349,0
3/1/2017 11:29,0.299,0
3/1/2017 11:59,0.32,0
3/1/2017 12:29,0.233,0
3/1/2017 12:59,0.255,0
3/1/2017 13:29,0.249,0
3/1/2017 13:59,0.182,0
3/1/2017 14:29,0.267,0
3/1/2017 14:59,0.16,0
3/1/2017 15:29,0.276,0
3/1/2017 15:59,0.263,0
3/1/2017 16:29,0.277,0
3/1/2017 16:59,0.268,0
3/1/2017 17:29,0.313,0
3/1/2017 17:59,0.306,0
3/1/2017 18:29,0.215,0
3/1/2017 18:59,0.344,0
3/1/2017 19:29,0.266,0
3/1/2017 19:59,0.294,0
3/1/2017 20:29,0.256,0
3/1/2017 20:59,0.503,0
3/1/2017 21:29,0.316,0
3/1/2017 21:59,0.307,0
3/1/2017 22:29,0.296,0
3/1/2017 22:59,0.353,0
3/1/2017 23:29,0.269,0
3/1/2017 23:59,0.324,0
3/2/2017 0:29,0.197,0
3/2/2017 0:59,0.307,0
3/2/2017 1:29,0.332,0
3/2/2017 1:59,0.279,0
3/2/2017 2:29,0.261,0
3/2/2017 2:59,0.322,0
3/2/2017 3:29,0.296,0
3/2/2017 3:59,0.347,0
3/2/2017 4:29,0.231,0
3/2/2017 4:59,0.256,0
3/2/2017 5:29,0.295,0
3/2/2017 5:59,0.264,0
3/2/2017 6:29,0.315,0
3/2/2017 6:59,0.214,0
3/2/2017 7:29,0.227,0
3/2/2017 7:59,0.32,0
3/2/2017 8:29,0.16,0
3/2/2017 8:59,0.265,0
3/2/2017 9:29,0.321,0
3/2/2017 9:59,0.284,0
3/2/2017 10:29,0.254,0
3/2/2017 10:59,0.282,0
3/2/2017 11:29,0.203,0
3/2/2017 11:59,0.23,0
3/2/2017 12:29,0.344,0
3/2/2017 12:59,0.345,0
3/2/2017 13:29,0.28,0
3/2/2017 13:59,0.225,0
3/2/2017 14:29,0.246,0
3/2/2017 14:59,0.222,0
3/2/2017 15:29,0.301,0
3/2/2017 15:59,0.266,0
3/2/2017 16:29,0.27,0
3/2/2017 16:59,0.283,0
3/2/2017 17:29,0.339,0
3/2/2017 17:59,0.281,0
3/2/2017 18:29,0.287,0
3/2/2017 18:59,0.323,0
3/2/2017 19:29,0.305,0
3/2/2017 19:59,0.297,0
3/2/2017 20:29,0.321,0
3/2/2017 20:59,0.289,0
3/2/2017 21:29,0.116,0
3/2/2017 21:59,0.274,0
3/2/2017 22:29,0.22,0
3/2/2017 22:59,0.198,0
3/2/2017 23:29,0.308,0
3/2/2017 23:59,0.315,0
3/3/2017 0:29,0.283,0
3/3/2017 0:59,0.266,0
3/3/2017 1:29,0.277,0
3/3/2017 1:59,0.241,0
3/3/2017 2:29,0.185,0
3/3/2017 2:59,0.247,0
3/3/2017 3:29,0.294,0
3/3/2017 3:59,0.23,0
3/3/2017 4:29,0.185,0
3/3/2017 4:59,0.262,0
3/3/2017 5:29,0.125,0
3/3/2017 5:59,0.08,0
3/3/2017 6:29,0.159,0
3/3/2017 6:59,0.138,0
3/3/2017 7:29,0.19,0
3/3/2017 7:59,0.278,0
3/3/2017 8:29,0.15,0
3/3/2017 8:59,0.154,0
3/3/2017 10:29,0.788,1
3/3/2017 10:59,0.561,0
3/3/2017 11:29,0.163,0
3/3/2017 11:59,0.71,1
3/3/2017 12:59,0.368,0
3/3/2017 13:29,0.256,0
3/3/2017 13:59,0.254,0
3/3/2017 14:29,0.298,0
3/3/2017 14:59,0.186,0
3/3/2017 15:29,0.303,0
3/3/2017 15:59,0.326,0
3/3/2017 16:29,0.313,0
3/3/2017 16:59,0.364,0
3/3/2017 17:29,0.28,0
3/3/2017 17:59,0.204,0
3/3/2017 18:29,0.321,0
3/3/2017 18:59,0.253,0
3/3/2017 19:29,0.222,0
3/3/2017 19:59,0.211,0
3/3/2017 20:29,0.219,0
3/3/2017 20:59,0.233,0
3/3/2017 21:29,0.226,0
3/3/2017 21:59,0.272,0
3/3/2017 22:29,0.27,0
3/3/2017 22:59,0.276,0
3/3/2017 23:29,0.226,0
3/3/2017 23:59,0.353,0
3/4/2017 0:29,0.294,0
3/4/2017 0:59,0.269,0
3/4/2017 1:29,0.27,0
3/4/2017 1:59,0.216,0
3/4/2017 2:29,0.307,0
3/4/2017 2:59,0.249,0
3/4/2017 3:29,0.28,0
3/4/2017 3:59,0.271,0
3/4/2017 4:29,0.301,0
3/4/2017 4:59,0.269,0
3/4/2017 5:29,0.401,0
3/4/2017 5:59,0.202,0
3/4/2017 6:29,0.239,0
3/4/2017 6:59,0.335,0
3/4/2017 7:29,0.328,0
3/4/2017 7:59,0.247,0
3/4/2017 8:29,0.332,0
3/4/2017 8:59,0.276,0
3/4/2017 9:29,0.34,0
3/4/2017 9:59,0.291,0
3/4/2017 10:29,0.315,0
3/4/2017 10:59,0.262,0
3/4/2017 11:29,0.278,0
3/4/2017 11:59,0.3,0
3/4/2017 12:29,0.311,0
3/4/2017 12:59,0.33,0
3/4/2017 13:29,0.314,0
3/4/2017 13:59,0.494,0
3/4/2017 14:29,0.374,0
3/4/2017 14:59,0.346,0
3/4/2017 15:29,0.381,0
3/4/2017 15:59,0.313,0
3/4/2017 16:29,0.383,0
3/4/2017 16:59,0.373,0
3/4/2017 17:29,0.407,0
3/4/2017 17:59,0.351,0
3/4/2017 18:29,0.337,0
3/4/2017 18:59,0.37,0
3/4/2017 19:29,0.391,0
3/4/2017 19:59,0.371,0
3/4/2017 20:29,0.297,0
3/4/2017 20:59,0.384,0
3/4/2017 21:29,0.352,0
3/4/2017 21:59,0.314,0
3/4/2017 22:29,0.394,0
3/4/2017 22:59,0.329,0
3/4/2017 23:29,0.27,0
3/4/2017 23:59,0.359,0
3/5/2017 0:29,0.399,0
3/5/2017 0:59,0.258,0
3/5/2017 1:29,0.375,0
3/5/2017 1:59,0.277,0
3/5/2017 2:29,0.365,0
3/5/2017 2:59,0.323,0
3/5/2017 3:29,0.302,0
3/5/2017 3:59,0.304,0
3/5/2017 4:29,0.347,0
3/5/2017 4:59,0.301,0
3/5/2017 5:29,0.326,0
3/5/2017 5:59,0.355,0
3/5/2017 6:29,0.359,0
3/5/2017 6:59,0.403,0
3/5/2017 7:29,0.316,0
3/5/2017 7:59,0.406,0
3/5/2017 8:29,0.328,0
3/5/2017 8:59,0.36,0
3/5/2017 9:29,0.377,0
3/5/2017 9:59,0.332,0
3/5/2017 10:29,0.305,0
3/5/2017 10:59,0.285,0
3/5/2017 11:29,0.282,0
3/5/2017 11:59,0.274,0
3/5/2017 12:29,0.345,0
3/5/2017 12:59,0.297,0
3/5/2017 13:29,0.329,0
3/5/2017 13:59,0.334,0
3/5/2017 14:29,0.359,0
3/5/2017 14:59,0.398,0
3/5/2017 15:29,0.318,0
3/5/2017 15:59,0.377,0
3/5/2017 16:29,0.389,0
3/5/2017 16:59,0.324,0
3/5/2017 17:29,0.308,0
3/5/2017 17:59,0.407,0
3/5/2017 18:29,0.365,0
3/5/2017 18:59,0.38,0
3/5/2017 19:29,0.408,0
3/5/2017 19:59,0.36,0
3/5/2017 20:29,0.379,0
3/5/2017 20:59,0.281,0
3/5/2017 21:29,0.348,0
3/5/2017 21:59,0.317,0
3/5/2017 22:29,0.381,0
3/5/2017 22:59,0.404,0
3/5/2017 23:29,0.327,0
3/5/2017 23:59,0.356,0
3/6/2017 0:29,0.332,0
3/6/2017 0:59,0.349,0
3/6/2017 1:29,0.412,0
3/6/2017 1:59,0.313,0
3/6/2017 2:29,0.385,0
3/6/2017 2:59,0.36,0
3/6/2017 3:29,0.423,0
3/6/2017 3:59,0.5,0
3/6/2017 4:29,0.197,0
3/6/2017 4:59,0.299,0
3/6/2017 5:29,0.164,0
3/6/2017 5:59,0.212,0
3/6/2017 6:29,0.341,0
3/6/2017 6:59,0.34,0
3/6/2017 7:29,0.251,0
3/6/2017 7:59,0.311,0
3/6/2017 8:29,0.364,0
3/6/2017 8:59,0.309,0
3/6/2017 9:29,0.322,0
3/6/2017 9:59,0.307,0
3/6/2017 10:29,0.267,0
3/6/2017 10:59,0.293,0
3/6/2017 11:29,0.294,0
3/6/2017 11:59,0.304,0
3/6/2017 12:29,0.303,0
3/6/2017 12:59,0.351,0
3/6/2017 13:29,0.343,0
3/6/2017 13:59,0.368,0
3/6/2017 14:29,0.355,0
3/6/2017 14:59,1.015,1
3/6/2017 15:29,0.451,0
3/6/2017 15:59,0.245,0
3/6/2017 16:29,0.38,0
3/6/2017 16:59,0.407,0
3/6/2017 17:29,0.546,0
3/6/2017 17:59,0.382,0
3/6/2017 18:29,0.332,0
3/6/2017 18:59,0.302,0
3/6/2017 19:29,0.311,0
3/6/2017 19:59,0.301,0
3/6/2017 20:29,0.298,0
3/6/2017 20:59,0.353,0
3/6/2017 21:29,0.323,0
3/6/2017 21:59,0.291,0
3/6/2017 22:29,0.317,0
3/6/2017 22:59,0.308,0
3/6/2017 23:29,0.297,0
3/6/2017 23:59,0.342,0
3/7/2017 0:29,0.285,0
3/7/2017 0:59,0.26,0
3/7/2017 1:29,0.304,0
3/7/2017 1:59,0.212,0
3/7/2017 2:29,0.23,0
3/7/2017 2:59,0.227,0
3/7/2017 3:29,0.265,0
3/7/2017 3:59,0.294,0
3/7/2017 4:29,0.321,0
3/7/2017 4:59,0.279,0
3/7/2017 5:29,0.157,0
3/7/2017 5:59,0.22,0
3/7/2017 6:29,0.204,0
3/7/2017 6:59,0.106,0
3/7/2017 7:29,0.26,0
3/7/2017 7:59,0.264,0
3/7/2017 8:29,0.198,0
3/7/2017 8:59,0.17,0
3/7/2017 9:29,0.167,0
3/7/2017 9:59,0.362,0
3/7/2017 10:29,0.334,0
3/7/2017 10:59,0.353,0
3/7/2017 11:29,0.393,0
3/7/2017 11:59,0.407,0
3/7/2017 12:29,0.311,0
3/7/2017 12:59,0.308,0
3/7/2017 13:29,0.3,0
3/7/2017 13:59,0.293,0
3/7/2017 14:29,0.303,0
3/7/2017 14:59,0.386,0
3/7/2017 15:29,0.37,0
3/7/2017 15:59,0.406,0
3/7/2017 16:29,0.3,0
3/7/2017 16:59,0.409,0
3/7/2017 17:29,0.334,0
3/7/2017 17:59,0.336,0
3/7/2017 18:29,0.338,0
3/7/2017 18:59,0.372,0
3/7/2017 19:29,0.455,0
3/7/2017 19:59,0.409,0
3/7/2017 20:29,0.324,0
3/7/2017 20:59,0.387,0
3/7/2017 21:29,0.376,0
3/7/2017 21:59,0.401,0
3/7/2017 22:29,0.332,0
3/7/2017 22:59,0.345,0
3/7/2017 23:29,0.252,0
3/7/2017 23:59,0.49,0
3/8/2017 0:29,0.52,0
3/8/2017 0:59,0.409,0
3/8/2017 1:29,0.329,0
3/8/2017 1:59,0.27,0
3/8/2017 2:29,0.428,0
3/8/2017 2:59,0.386,0
3/8/2017 3:29,0.384,0
3/8/2017 3:59,0.384,0
3/8/2017 4:29,0.256,0
3/8/2017 4:59,0.199,0
3/8/2017 5:29,0.185,0
3/8/2017 5:59,0.206,0
3/8/2017 6:29,0.145,0
3/8/2017 6:59,0.151,0
3/8/2017 7:29,0.23,0
3/8/2017 7:59,0.191,0
3/8/2017 8:29,0.232,0
3/8/2017 8:59,0.355,0
3/8/2017 9:29,0.25,0
3/8/2017 9:59,0.381,0
3/8/2017 10:29,0.248,0
3/8/2017 10:59,0.03,0
3/8/2017 11:29,0.071,0
3/8/2017 11:59,0.1,0
3/8/2017 12:29,0.132,0
3/8/2017 12:59,0.071,0
3/8/2017 14:29,0.097,0
3/8/2017 14:59,0.234,0
3/8/2017 15:29,0.241,0
3/8/2017 15:59,0.17,0
3/8/2017 16:29,0.194,0
3/8/2017 16:59,0.221,0
3/8/2017 17:29,0.285,0
3/8/2017 17:59,0.216,0
3/8/2017 18:29,0.351,0
3/8/2017 18:59,0.365,0
3/8/2017 19:29,0.29,0
3/8/2017 19:59,0.254,0
3/8/2017 20:29,0.249,0
3/8/2017 20:59,0.291,0
3/8/2017 21:29,0.294,0
3/8/2017 21:59,0.318,0
3/8/2017 22:29,0.304,0
3/8/2017 22:59,0.37,0
3/8/2017 23:29,0.304,0
3/8/2017 23:59,0.281,0
3/9/2017 0:29,0.282,0
3/9/2017 0:59,0.39,0
3/9/2017 1:29,0.294,0
3/9/2017 1:59,0.338,0
3/9/2017 2:29,0.29,0
3/9/2017 2:59,0.348,0
3/9/2017 3:29,0.39,0
3/9/2017 3:59,0.32,0
3/9/2017 4:29,0.289,0
3/9/2017 4:59,0.355,0
3/9/2017 5:29,0.239,0
3/9/2017 5:59,0.35,0
3/9/2017 6:29,0.335,0
3/9/2017 6:59,0.262,0
3/9/2017 7:29,0.298,0
3/9/2017 7:59,0.259,0
3/9/2017 8:29,0.342,0
3/9/2017 8:59,0.322,0
3/9/2017 9:29,0.327,0
3/9/2017 9:59,0.338,0
3/9/2017 10:29,0.378,0
3/9/2017 10:59,0.396,0
3/9/2017 11:29,0.387,0
3/9/2017 11:59,0.282,0
3/9/2017 12:29,0.226,0
3/9/2017 12:59,0.392,0
3/9/2017 13:29,0.28,0
3/9/2017 13:59,0.393,0
3/9/2017 14:29,0.34,0
3/9/2017 14:59,0.358,0
3/9/2017 15:29,0.364,0
3/9/2017 15:59,0.392,0
3/9/2017 16:29,0.372,0
3/9/2017 16:59,0.374,0
3/9/2017 17:29,0.391,0
3/9/2017 17:59,0.337,0
3/9/2017 18:29,0.347,0
3/9/2017 18:59,0.406,0
3/9/2017 19:29,0.443,0
3/9/2017 19:59,0.308,0
3/9/2017 20:29,0.348,0
3/9/2017 20:59,0.353,0
3/9/2017 21:29,0.337,0
3/9/2017 21:59,0.38,0
3/9/2017 22:29,0.345,0
3/9/2017 22:59,0.331,0
3/9/2017 23:29,0.357,0
3/9/2017 23:59,0.399,0
3/10/2017 0:29,0.356,0
3/10/2017 0:59,0.22,0
3/10/2017 1:29,0.352,0
3/10/2017 1:59,0.423,0
3/10/2017 2:29,0.339,0
3/10/2017 2:59,0.606,1
3/10/2017 3:29,0.334,0
3/10/2017 3:59,0.34,0
3/10/2017 4:29,0.507,0
3/10/2017 4:59,0.299,0
3/10/2017 5:29,0.335,0
3/10/2017 5:59,0.35,0
3/10/2017 6:29,0.34,0
3/10/2017 6:59,0.254,0
3/10/2017 7:29,0.294,0
3/10/2017 7:59,0.278,0
3/10/2017 8:29,0.405,0
3/10/2017 8:59,0.03,1
3/10/2017 9:29,0.291,0
3/10/2017 9:59,0.304,0
3/10/2017 10:29,0.405,0
3/10/2017 10:59,0.395,0
3/10/2017 11:29,0.393,0
3/10/2017 11:59,0.301,0
3/10/2017 12:29,0.375,0
3/10/2017 12:59,0.374,0
3/10/2017 13:29,0.335,0
3/10/2017 13:59,0.33,0
3/10/2017 14:29,0.349,0
3/10/2017 14:59,0.38,0
3/10/2017 15:29,0.41,0
3/10/2017 15:59,0.414,0
3/10/2017 16:29,0.351,0
3/10/2017 16:59,0.408,0
3/10/2017 17:29,0.288,0
3/10/2017 17:59,0.319,0
3/10/2017 18:29,0.27,0
3/10/2017 18:59,0.335,0
3/10/2017 19:29,0.457,0
3/10/2017 19:59,0.501,0
3/10/2017 20:29,0.518,0
3/10/2017 20:59,0.399,0
3/10/2017 21:29,0.484,0
3/10/2017 21:59,0.54,0
3/10/2017 22:29,0.468,0
3/10/2017 22:59,0.474,0
3/10/2017 23:29,0.411,0
3/10/2017 23:59,0.462,0
3/11/2017 0:29,0.464,0
3/11/2017 0:59,0.448,0
3/11/2017 1:29,0.435,0
3/11/2017 1:59,0.459,0
3/11/2017 2:29,0.37,0
